ENSMUSG00000064341	PF00146
ENSMUSG00000059060	PF08423
ENSMUSG00000022544	PF10294
ENSMUSG00000022544	PF14904
ENSMUSG00000021127	PF04553
ENSMUSG00000021127	PF00642
ENSMUSG00000048251	PF00096
ENSMUSG00000004040	PF02865
ENSMUSG00000004040	PF01017
ENSMUSG00000004040	PF02864
ENSMUSG00000004040	PF00017
ENSMUSG00000016382	PF13499
ENSMUSG00000016382	PF00307
ENSMUSG00000062234	PF00226
ENSMUSG00000062234	PF10409
ENSMUSG00000062234	PF00069
ENSMUSG00000063889	PF00170
ENSMUSG00000063889	PF02173
ENSMUSG00000067235	PF07654
ENSMUSG00000067235	PF00129
ENSMUSG00000027985	PF00505
ENSMUSG00000027985	PF08347
ENSMUSG00000079578	PF04803
ENSMUSG00000021814	PF00191
ENSMUSG00000022855	PF02902
ENSMUSG00000015143	PF00307
ENSMUSG00000015143	PF08726
ENSMUSG00000015143	PF00435
ENSMUSG00000021614	PF07686
ENSMUSG00000021614	PF00059
ENSMUSG00000021614	PF00084
ENSMUSG00000021614	PF00008
ENSMUSG00000021614	PF00193
ENSMUSG00000032010	PF00443
ENSMUSG00000030409	PF08826
ENSMUSG00000030409	PF00069
ENSMUSG00000031158	PF02466
ENSMUSG00000022009	PF12171
ENSMUSG00000022009	PF10453
ENSMUSG00000024406	PF00046
ENSMUSG00000024406	PF00157
ENSMUSG00000035158	PF15951
ENSMUSG00000035158	PF00010
ENSMUSG00000035158	PF11851
ENSMUSG00000028093	PF00328
ENSMUSG00000079577	PF04803
ENSMUSG00000021815	PF01753
ENSMUSG00000049106	PF00400
ENSMUSG00000038039	PF16704
ENSMUSG00000038039	PF01465
ENSMUSG00000025774	PF00188
ENSMUSG00000025774	PF08562
ENSMUSG00000039278	PF07259
ENSMUSG00000053128	PF13920
ENSMUSG00000031160	PF00071
ENSMUSG00000073735	PF13841
ENSMUSG00000050410	PF00498
ENSMUSG00000021504	PF13733
ENSMUSG00000021504	PF02709
ENSMUSG00000004896	PF13679
ENSMUSG00000055652	PF07707
ENSMUSG00000055652	PF00651
ENSMUSG00000055652	PF01344
ENSMUSG00000010025	PF00171
ENSMUSG00000023015	PF00130
ENSMUSG00000023015	PF00620
ENSMUSG00000021501	PF14963
ENSMUSG00000025246	PF08513
ENSMUSG00000025246	PF00400
ENSMUSG00000041303	PF13181
ENSMUSG00000109809	PF15846
ENSMUSG00000004044	PF15237
ENSMUSG00000074505	PF00028
ENSMUSG00000074505	PF02210
ENSMUSG00000042997	PF01436
ENSMUSG00000029026	PF07647
ENSMUSG00000029026	PF07710
ENSMUSG00000029026	PF00870
ENSMUSG00000033581	PF00076
ENSMUSG00000033581	PF00013
ENSMUSG00000056770	PF09273
ENSMUSG00000056770	PF00856
ENSMUSG00000052955	PF00450
ENSMUSG00000048039	PF00929
ENSMUSG00000021615	PF06632
ENSMUSG00000007653	PF02932
ENSMUSG00000007653	PF02931
ENSMUSG00000060791	PF00241
ENSMUSG00000090667	PF15316
ENSMUSG00000040841	PF16878
ENSMUSG00000040841	PF00046
ENSMUSG00000032705	PF01612
ENSMUSG00000069855	PF01554
ENSMUSG00000012422	PF06842
ENSMUSG00000027984	PF02737
ENSMUSG00000027984	PF00725
ENSMUSG00000035725	PF00069
ENSMUSG00000023017	PF00858
ENSMUSG00000046230	PF16909
ENSMUSG00000046230	PF16908
ENSMUSG00000046230	PF16910
ENSMUSG00000046230	PF09333
ENSMUSG00000046230	PF12624
ENSMUSG00000046230	PF06650
ENSMUSG00000004885	PF00061
ENSMUSG00000021258	PF00134
ENSMUSG00000000003	PF00061
ENSMUSG00000078958	PF05827
ENSMUSG00000049504	PF14771
ENSMUSG00000001517	PF00250
ENSMUSG00000078816	PF00433
ENSMUSG00000078816	PF00069
ENSMUSG00000078816	PF00168
ENSMUSG00000078816	PF00130
ENSMUSG00000084883	PF10226
ENSMUSG00000049517	PF00164
ENSMUSG00000079522	PF00061
ENSMUSG00000027983	PF00067
ENSMUSG00000044121	PF00061
ENSMUSG00000056829	PF00250
ENSMUSG00000021619	PF03987
ENSMUSG00000021910	PF12799
ENSMUSG00000021910	PF00787
ENSMUSG00000021260	PF07995
ENSMUSG00000021260	PF00530
ENSMUSG00000021260	PF03024
ENSMUSG00000004891	PF00038
ENSMUSG00000085601	PF00505
ENSMUSG00000067684	PF00061
ENSMUSG00000069806	PF13903
ENSMUSG00000027744	PF01145
ENSMUSG00000030600	PF13855
ENSMUSG00000030600	PF07679
ENSMUSG00000030600	PF00041
ENSMUSG00000023018	PF02201
ENSMUSG00000032712	PF15395
ENSMUSG00000050428	PF12937
ENSMUSG00000049690	PF15246
ENSMUSG00000079304	PF15046
ENSMUSG00000024170	PF10193
ENSMUSG00000023019	PF01210
ENSMUSG00000023019	PF07479
ENSMUSG00000038256	PF11502
ENSMUSG00000008658	PF00076
ENSMUSG00000008658	PF12414
ENSMUSG00000023020	PF14880
ENSMUSG00000031022	PF15057
ENSMUSG00000039126	PF13716
ENSMUSG00000039126	PF12496
ENSMUSG00000039126	PF02833
ENSMUSG00000021130	PF00535
ENSMUSG00000021130	PF00652
ENSMUSG00000035951	PF00010
ENSMUSG00000051392	PF13853
ENSMUSG00000059128	PF15177
ENSMUSG00000025572	PF07810
ENSMUSG00000053395	PF00822
ENSMUSG00000004892	PF00059
ENSMUSG00000004892	PF00008
ENSMUSG00000004892	PF00084
ENSMUSG00000004892	PF00193
ENSMUSG00000004892	PF07686
ENSMUSG00000021500	PF00271
ENSMUSG00000021500	PF00270
ENSMUSG00000044172	PF00354
ENSMUSG00000014554	PF01712
ENSMUSG00000067773	PF13841
ENSMUSG00000045767	PF17724
ENSMUSG00000004894	PF07686
ENSMUSG00000004894	PF00193
ENSMUSG00000030407	PF04389
ENSMUSG00000021259	PF00067
ENSMUSG00000021497	PF00085
ENSMUSG00000024231	PF00888
ENSMUSG00000024231	PF10557
ENSMUSG00000060747	PF15177
ENSMUSG00000021496	PF01329
ENSMUSG00000084174	PF15138
ENSMUSG00000055415	PF16212
ENSMUSG00000055415	PF13246
ENSMUSG00000055415	PF16209
ENSMUSG00000022715	PF13903
ENSMUSG00000040824	PF01423
ENSMUSG00000021131	PF01133
ENSMUSG00000029104	PF12372
ENSMUSG00000024232	PF06211
ENSMUSG00000024232	PF19337
ENSMUSG00000039345	PF10294
ENSMUSG00000024233	PF00062
ENSMUSG00000040054	PF00628
ENSMUSG00000040054	PF00439
ENSMUSG00000040054	PF15612
ENSMUSG00000040054	PF01429
ENSMUSG00000040054	PF02791
ENSMUSG00000040054	PF15613
ENSMUSG00000048833	PF02535
ENSMUSG00000037016	PF19309
ENSMUSG00000037016	PF16184
ENSMUSG00000037016	PF03160
ENSMUSG00000040312	PF07111
ENSMUSG00000023021	PF00046
ENSMUSG00000023021	PF03798
ENSMUSG00000033960	PF15351
ENSMUSG00000091898	PF13499
ENSMUSG00000091898	PF13833
ENSMUSG00000024409	PF15356
ENSMUSG00000032327	PF14752
ENSMUSG00000039269	PF15809
ENSMUSG00000090509	PF15210
ENSMUSG00000066438	PF00169
ENSMUSG00000090588	PF14654
ENSMUSG00000010122	PF01554
ENSMUSG00000022858	PF00076
ENSMUSG00000062961	PF15558
ENSMUSG00000022010	PF01166
ENSMUSG00000079110	PF13202
ENSMUSG00000079110	PF01067
ENSMUSG00000079110	PF16648
ENSMUSG00000079110	PF00648
ENSMUSG00000079110	PF13833
ENSMUSG00000079110	PF00036
ENSMUSG00000037206	PF13855
ENSMUSG00000037206	PF07679
ENSMUSG00000025231	PF05076
ENSMUSG00000025231	PF12470
ENSMUSG00000015536	PF02597
ENSMUSG00000015536	PF02391
ENSMUSG00000021133	PF00084
ENSMUSG00000021133	PF08333
ENSMUSG00000019920	PF00412
ENSMUSG00000028089	PF00271
ENSMUSG00000028089	PF00176
ENSMUSG00000052584	PF06624
ENSMUSG00000062960	PF07679
ENSMUSG00000062960	PF13927
ENSMUSG00000062960	PF07714
ENSMUSG00000062960	PF17988
ENSMUSG00000025034	PF15227
ENSMUSG00000001774	PF04969
ENSMUSG00000001774	PF04968
ENSMUSG00000031278	PF00501
ENSMUSG00000038843	PF02485
ENSMUSG00000051246	PF13837
ENSMUSG00000051243	PF13855
ENSMUSG00000024712	PF01687
ENSMUSG00000020415	PF04856
ENSMUSG00000013089	PF04621
ENSMUSG00000013089	PF00178
ENSMUSG00000025035	PF00025
ENSMUSG00000021904	PF01403
ENSMUSG00000021904	PF00047
ENSMUSG00000028032	PF14306
ENSMUSG00000028032	PF01583
ENSMUSG00000028032	PF01747
ENSMUSG00000027489	PF03992
ENSMUSG00000027489	PF13202
ENSMUSG00000079521	PF00061
ENSMUSG00000003226	PF00641
ENSMUSG00000003226	PF12185
ENSMUSG00000003226	PF00638
ENSMUSG00000003226	PF00160
ENSMUSG00000067679	PF00061
ENSMUSG00000079519	PF00061
ENSMUSG00000044350	PF02578
ENSMUSG00000025036	PF03820
ENSMUSG00000028031	PF04706
ENSMUSG00000003644	PF00433
ENSMUSG00000003644	PF00069
ENSMUSG00000047996	PF00594
ENSMUSG00000027746	PF03671
ENSMUSG00000021499	PF00520
ENSMUSG00000078315	PF14642
ENSMUSG00000047731	PF11669
ENSMUSG00000021506	PF03826
ENSMUSG00000021506	PF00046
ENSMUSG00000050106	PF07810
ENSMUSG00000040043	PF00076
ENSMUSG00000029427	PF04046
ENSMUSG00000029427	PF00098
ENSMUSG00000028088	PF00743
ENSMUSG00000025573	PF17736
ENSMUSG00000022558	PF02985
ENSMUSG00000068882	PF05383
ENSMUSG00000068882	PF00076
ENSMUSG00000068882	PF08777
ENSMUSG00000091721	PF04548
ENSMUSG00000002963	PF13671
ENSMUSG00000002963	PF17913
ENSMUSG00000002963	PF08645
ENSMUSG00000057880	PF00202
ENSMUSG00000038523	PF15318
ENSMUSG00000078129	PF00022
ENSMUSG00000038205	PF04739
ENSMUSG00000038205	PF16561
ENSMUSG00000048277	PF01284
ENSMUSG00000028468	PF08737
ENSMUSG00000029233	PF02544
ENSMUSG00000015533	PF00092
ENSMUSG00000015533	PF01839
ENSMUSG00000015533	PF00357
ENSMUSG00000015533	PF08441
ENSMUSG00000028029	PF01588
ENSMUSG00000025574	PF00265
ENSMUSG00000034739	PF01392
ENSMUSG00000034739	PF00431
ENSMUSG00000034739	PF00057
ENSMUSG00000078815	PF13903
ENSMUSG00000029029	PF00400
ENSMUSG00000029029	PF12894
ENSMUSG00000058070	PF00400
ENSMUSG00000058070	PF03451
ENSMUSG00000026778	PF00069
ENSMUSG00000026778	PF00130
ENSMUSG00000026778	PF00433
ENSMUSG00000031021	PF05434
ENSMUSG00000042284	PF01839
ENSMUSG00000042284	PF00092
ENSMUSG00000042284	PF08441
ENSMUSG00000029030	PF12456
ENSMUSG00000013495	PF06736
ENSMUSG00000047586	PF04300
ENSMUSG00000023022	PF00412
ENSMUSG00000051730	PF05175
ENSMUSG00000022861	PF00609
ENSMUSG00000022861	PF00781
ENSMUSG00000022861	PF00130
ENSMUSG00000022861	PF14513
ENSMUSG00000024713	PF00082
ENSMUSG00000024713	PF01483
ENSMUSG00000024713	PF14843
ENSMUSG00000024713	PF16470
ENSMUSG00000024713	PF08686
ENSMUSG00000021816	PF00149
ENSMUSG00000003038	PF01101
ENSMUSG00000020409	PF11708
ENSMUSG00000029234	PF01169
ENSMUSG00000015937	PF01661
ENSMUSG00000015937	PF16211
ENSMUSG00000015937	PF00125
ENSMUSG00000043943	PF04389
ENSMUSG00000043943	PF04253
ENSMUSG00000043943	PF02225
ENSMUSG00000022557	PF08145
ENSMUSG00000022557	PF00400
ENSMUSG00000003555	PF00067
ENSMUSG00000027748	PF00520
ENSMUSG00000027748	PF08344
ENSMUSG00000022995	PF08776
ENSMUSG00000022995	PF00568
ENSMUSG00000027490	PF16421
ENSMUSG00000027490	PF02319
ENSMUSG00000022711	PF03332
ENSMUSG00000034161	PF00010
ENSMUSG00000074502	PF00505
ENSMUSG00000046491	PF01391
ENSMUSG00000046491	PF00386
ENSMUSG00000053825	PF07647
ENSMUSG00000053825	PF00536
ENSMUSG00000047508	PF14048
ENSMUSG00000047508	PF16564
ENSMUSG00000062376	PF16088
ENSMUSG00000000876	PF02466
ENSMUSG00000033501	PF00030
ENSMUSG00000044707	PF02984
ENSMUSG00000044707	PF00134
ENSMUSG00000003559	PF13847
ENSMUSG00000053877	PF07529
ENSMUSG00000053877	PF00176
ENSMUSG00000053877	PF00271
ENSMUSG00000008393	PF00313
ENSMUSG00000107252	PF10601
ENSMUSG00000037990	PF00097
ENSMUSG00000037990	PF00018
ENSMUSG00000037990	PF14604
ENSMUSG00000059842	PF13912
ENSMUSG00000059842	PF00096
ENSMUSG00000028030	PF00566
ENSMUSG00000028030	PF00069
ENSMUSG00000028030	PF00581
ENSMUSG00000024725	PF12796
ENSMUSG00000024725	PF00018
ENSMUSG00000029534	PF04184
ENSMUSG00000017718	PF07859
ENSMUSG00000042596	PF03299
ENSMUSG00000004462	PF07986
ENSMUSG00000021134	PF00076
ENSMUSG00000021902	PF13771
ENSMUSG00000064105	PF01595
ENSMUSG00000064105	PF00571
ENSMUSG00000004460	PF00226
ENSMUSG00000004460	PF01556
ENSMUSG00000023025	PF05383
ENSMUSG00000027288	PF00400
ENSMUSG00000044005	PF17959
ENSMUSG00000044005	PF04960
ENSMUSG00000044005	PF12796
ENSMUSG00000073678	PF07819
ENSMUSG00000104445	PF00909
ENSMUSG00000103766	PF00909
ENSMUSG00000103766	PF15836
ENSMUSG00000021135	PF01758
ENSMUSG00000053338	PF13895
ENSMUSG00000053338	PF13927
ENSMUSG00000003992	PF04503
ENSMUSG00000031360	PF06418
ENSMUSG00000031360	PF00117
ENSMUSG00000037847	PF13238
ENSMUSG00000026511	PF05486
ENSMUSG00000034825	PF09668
ENSMUSG00000038467	PF03357
ENSMUSG00000091013	PF03402
ENSMUSG00000042275	PF03465
ENSMUSG00000042275	PF03463
ENSMUSG00000042275	PF03464
ENSMUSG00000024236	PF00626
ENSMUSG00000024236	PF02209
ENSMUSG00000044556	PF15834
ENSMUSG00000024726	PF07942
ENSMUSG00000010086	PF02263
ENSMUSG00000010086	PF00097
ENSMUSG00000047044	PF15017
ENSMUSG00000030602	PF00786
ENSMUSG00000030602	PF00069
ENSMUSG00000046942	PF01454
ENSMUSG00000020405	PF14651
ENSMUSG00000021620	PF01852
ENSMUSG00000021620	PF03061
ENSMUSG00000036155	PF15024
ENSMUSG00000036155	PF15027
ENSMUSG00000017716	PF00653
ENSMUSG00000022012	PF00076
ENSMUSG00000021136	PF00086
ENSMUSG00000021136	PF16597
ENSMUSG00000021136	PF07648
ENSMUSG00000021136	PF10591
ENSMUSG00000059430	PF00022
ENSMUSG00000070330	PF13903
ENSMUSG00000044950	PF00855
ENSMUSG00000038633	PF00487
ENSMUSG00000038633	PF08557
ENSMUSG00000024727	PF02816
ENSMUSG00000024727	PF18139
ENSMUSG00000024727	PF16519
ENSMUSG00000024727	PF00520
ENSMUSG00000035948	PF00501
ENSMUSG00000035948	PF16177
ENSMUSG00000035948	PF13193
ENSMUSG00000047045	PF14808
ENSMUSG00000042258	PF00046
ENSMUSG00000042258	PF00412
ENSMUSG00000024238	PF00096
ENSMUSG00000024238	PF05605
ENSMUSG00000017713	PF01212
ENSMUSG00000051346	PF00622
ENSMUSG00000025389	PF00230
ENSMUSG00000025754	PF18027
ENSMUSG00000025754	PF00246
ENSMUSG00000032407	PF01805
ENSMUSG00000032407	PF04818
ENSMUSG00000032407	PF08312
ENSMUSG00000032407	PF00076
ENSMUSG00000057751	PF00053
ENSMUSG00000057751	PF07974
ENSMUSG00000057751	PF14670
ENSMUSG00000057751	PF12662
ENSMUSG00000057751	PF12661
ENSMUSG00000057751	PF07645
ENSMUSG00000079055	PF16494
ENSMUSG00000079055	PF03160
ENSMUSG00000079055	PF01699
ENSMUSG00000042436	PF00147
ENSMUSG00000001520	PF09668
ENSMUSG00000021901	PF01088
ENSMUSG00000021901	PF18031
ENSMUSG00000021621	PF00098
ENSMUSG00000022710	PF00917
ENSMUSG00000022710	PF12436
ENSMUSG00000022710	PF00443
ENSMUSG00000022710	PF14533
ENSMUSG00000022556	PF00447
ENSMUSG00000022556	PF06546
ENSMUSG00000053113	PF00017
ENSMUSG00000040808	PF01023
ENSMUSG00000040808	PF00036
ENSMUSG00000021139	PF14138
ENSMUSG00000021139	PF00595
ENSMUSG00000019917	PF00735
ENSMUSG00000030406	PF00002
ENSMUSG00000030406	PF02793
ENSMUSG00000074500	PF01352
ENSMUSG00000074500	PF00096
ENSMUSG00000074500	PF13912
ENSMUSG00000010797	PF00110
ENSMUSG00000098188	PF12796
ENSMUSG00000041278	PF13181
ENSMUSG00000028710	PF06644
ENSMUSG00000042225	PF01871
ENSMUSG00000019906	PF02828
ENSMUSG00000019906	PF00595
ENSMUSG00000050541	PF00001
ENSMUSG00000036192	PF00104
ENSMUSG00000036192	PF00105
ENSMUSG00000031364	PF00001
ENSMUSG00000083695	PF05605
ENSMUSG00000083695	PF18574
ENSMUSG00000083695	PF13923
ENSMUSG00000022555	PF03062
ENSMUSG00000079592	PF01391
ENSMUSG00000079592	PF00386
ENSMUSG00000004296	PF10420
ENSMUSG00000006906	PF08969
ENSMUSG00000006906	PF01398
ENSMUSG00000000435	PF12232
ENSMUSG00000000435	PF00010
ENSMUSG00000000435	PF01586
ENSMUSG00000006740	PF00225
ENSMUSG00000106715	PF04505
ENSMUSG00000028709	PF03637
ENSMUSG00000035923	PF00010
ENSMUSG00000035923	PF01586
ENSMUSG00000041231	PF00240
ENSMUSG00000041231	PF03031
ENSMUSG00000064225	PF03006
ENSMUSG00000060673	PF13639
ENSMUSG00000060673	PF00076
ENSMUSG00000034235	PF00443
ENSMUSG00000038691	PF14048
ENSMUSG00000038691	PF16564
ENSMUSG00000048385	PF13912
ENSMUSG00000048385	PF00096
ENSMUSG00000022868	PF00031
ENSMUSG00000116376	PF15158
ENSMUSG00000068697	PF05556
ENSMUSG00000044308	PF18995
ENSMUSG00000044308	PF02207
ENSMUSG00000015354	PF01759
ENSMUSG00000015354	PF00431
ENSMUSG00000022507	PF15251
ENSMUSG00000029032	PF14604
ENSMUSG00000029032	PF00621
ENSMUSG00000029032	PF00169
ENSMUSG00000038170	PF07989
ENSMUSG00000038170	PF06758
ENSMUSG00000038170	PF18615
ENSMUSG00000031367	PF01217
ENSMUSG00000039376	PF17820
ENSMUSG00000039376	PF00595
ENSMUSG00000022559	PF12937
ENSMUSG00000109564	PF01390
ENSMUSG00000035916	PF00041
ENSMUSG00000035916	PF00102
ENSMUSG00000054141	PF13853
ENSMUSG00000022560	PF06237
ENSMUSG00000010538	PF15836
ENSMUSG00000024240	PF06752
ENSMUSG00000024240	PF10513
ENSMUSG00000027879	PF00957
ENSMUSG00000027879	PF13774
ENSMUSG00000025041	PF05761
ENSMUSG00000003452	PF09730
ENSMUSG00000001034	PF00069
ENSMUSG00000091455	PF05270
ENSMUSG00000091455	PF08742
ENSMUSG00000091455	PF01826
ENSMUSG00000091455	PF00094
ENSMUSG00000022871	PF00031
ENSMUSG00000039540	PF12001
ENSMUSG00000014542	PF00059
ENSMUSG00000039209	PF00832
ENSMUSG00000034783	PF00059
ENSMUSG00000036986	PF00643
ENSMUSG00000036986	PF12126
ENSMUSG00000021262	PF08776
ENSMUSG00000021262	PF00568
ENSMUSG00000073639	PF00071
ENSMUSG00000034336	PF04732
ENSMUSG00000034336	PF00038
ENSMUSG00000027287	PF00835
ENSMUSG00000078116	PF13853
ENSMUSG00000051414	PF13853
ENSMUSG00000062868	PF13853
ENSMUSG00000095957	PF13853
ENSMUSG00000019189	PF13705
ENSMUSG00000019189	PF13639
ENSMUSG00000025050	PF13923
ENSMUSG00000095525	PF13853
ENSMUSG00000045204	PF13853
ENSMUSG00000061013	PF05920
ENSMUSG00000023805	PF02383
ENSMUSG00000023805	PF03372
ENSMUSG00000023805	PF08952
ENSMUSG00000021263	PF00487
ENSMUSG00000021263	PF08557
ENSMUSG00000032333	PF02036
ENSMUSG00000032333	PF01145
ENSMUSG00000025049	PF00400
ENSMUSG00000025049	PF04494
ENSMUSG00000042064	PF00069
ENSMUSG00000042064	PF00063
ENSMUSG00000042064	PF00612
ENSMUSG00000071528	PF14960
ENSMUSG00000019027	PF18199
ENSMUSG00000019027	PF03028
ENSMUSG00000019027	PF17852
ENSMUSG00000019027	PF12777
ENSMUSG00000019027	PF18198
ENSMUSG00000019027	PF12780
ENSMUSG00000019027	PF12774
ENSMUSG00000019027	PF08393
ENSMUSG00000019027	PF17857
ENSMUSG00000019027	PF12775
ENSMUSG00000019027	PF12781
ENSMUSG00000010796	PF12796
ENSMUSG00000010796	PF13637
ENSMUSG00000010796	PF07647
ENSMUSG00000059303	PF13853
ENSMUSG00000001039	PF07162
ENSMUSG00000110621	PF13853
ENSMUSG00000034777	PF00046
ENSMUSG00000045655	PF15107
ENSMUSG00000021264	PF00096
ENSMUSG00000032334	PF01186
ENSMUSG00000061802	PF00514
ENSMUSG00000061802	PF13646
ENSMUSG00000110519	PF13853
ENSMUSG00000021265	PF00153
ENSMUSG00000022015	PF00229
ENSMUSG00000019916	PF13640
ENSMUSG00000019916	PF08336
ENSMUSG00000042508	PF00249
ENSMUSG00000009646	PF06951
ENSMUSG00000039200	PF16794
ENSMUSG00000039200	PF16788
ENSMUSG00000023026	PF00501
ENSMUSG00000023026	PF06464
ENSMUSG00000001518	PF15907
ENSMUSG00000025047	PF05843
ENSMUSG00000025047	PF00575
ENSMUSG00000091803	PF14138
ENSMUSG00000040998	PF07645
ENSMUSG00000040998	PF00629
ENSMUSG00000033033	PF14798
ENSMUSG00000009654	PF14670
ENSMUSG00000009654	PF00100
ENSMUSG00000079258	PF14798
ENSMUSG00000032135	PF13927
ENSMUSG00000032135	PF07679
ENSMUSG00000032135	PF08205
ENSMUSG00000032135	PF07686
ENSMUSG00000094219	PF14798
ENSMUSG00000072974	PF01562
ENSMUSG00000072974	PF01421
ENSMUSG00000072974	PF08516
ENSMUSG00000072974	PF00200
ENSMUSG00000072972	PF01421
ENSMUSG00000072972	PF08516
ENSMUSG00000072972	PF01562
ENSMUSG00000072972	PF00200
ENSMUSG00000048391	PF13853
ENSMUSG00000049229	PF13853
ENSMUSG00000030357	PF00515
ENSMUSG00000030357	PF07719
ENSMUSG00000030357	PF00254
ENSMUSG00000023027	PF00170
ENSMUSG00000023027	PF02173
ENSMUSG00000009647	PF04678
ENSMUSG00000048856	PF00153
ENSMUSG00000027286	PF13855
ENSMUSG00000045631	PF00089
ENSMUSG00000054619	PF08241
ENSMUSG00000060459	PF00031
ENSMUSG00000090935	PF00595
ENSMUSG00000075304	PF00096
ENSMUSG00000006269	PF00006
ENSMUSG00000006269	PF02874
ENSMUSG00000027878	PF12661
ENSMUSG00000027878	PF07645
ENSMUSG00000027878	PF06816
ENSMUSG00000027878	PF07684
ENSMUSG00000027878	PF00066
ENSMUSG00000027878	PF00008
ENSMUSG00000027878	PF12796
ENSMUSG00000027878	PF13857
ENSMUSG00000058057	PF08241
ENSMUSG00000043468	PF01421
ENSMUSG00000043468	PF01562
ENSMUSG00000043468	PF00200
ENSMUSG00000043468	PF08516
ENSMUSG00000031161	PF00850
ENSMUSG00000031161	PF02148
ENSMUSG00000008438	PF01421
ENSMUSG00000008438	PF00200
ENSMUSG00000008438	PF08516
ENSMUSG00000008438	PF01562
ENSMUSG00000093789	PF08241
ENSMUSG00000093789	PF04588
ENSMUSG00000027596	PF05039
ENSMUSG00000021156	PF00855
ENSMUSG00000021156	PF00439
ENSMUSG00000027876	PF00059
ENSMUSG00000014747	PF12796
ENSMUSG00000022505	PF00822
ENSMUSG00000032839	PF00520
ENSMUSG00000032839	PF08344
ENSMUSG00000014748	PF04148
ENSMUSG00000039179	PF03148
ENSMUSG00000057440	PF07653
ENSMUSG00000057440	PF00625
ENSMUSG00000057440	PF02828
ENSMUSG00000057440	PF00595
ENSMUSG00000061614	PF13853
ENSMUSG00000002679	PF04934
ENSMUSG00000058692	PF13853
ENSMUSG00000027285	PF15003
ENSMUSG00000042734	PF00515
ENSMUSG00000019907	PF12796
ENSMUSG00000019907	PF15898
ENSMUSG00000022503	PF10609
ENSMUSG00000031162	PF00320
ENSMUSG00000024659	PF00191
ENSMUSG00000031163	PF00903
ENSMUSG00000022550	PF03109
ENSMUSG00000036244	PF00566
ENSMUSG00000066607	PF15252
ENSMUSG00000042724	PF14604
ENSMUSG00000042724	PF00069
ENSMUSG00000050908	PF05832
ENSMUSG00000084897	PF00429
ENSMUSG00000006435	PF07177
ENSMUSG00000006435	PF13920
ENSMUSG00000049493	PF13499
ENSMUSG00000049493	PF00307
ENSMUSG00000031370	PF00642
ENSMUSG00000059821	PF13853
ENSMUSG00000040653	PF05361
ENSMUSG00000052182	PF13853
ENSMUSG00000094535	PF13853
ENSMUSG00000052625	PF13853
ENSMUSG00000051160	PF13853
ENSMUSG00000019762	PF00881
ENSMUSG00000056487	PF08241
ENSMUSG00000033705	PF00498
ENSMUSG00000033705	PF00225
ENSMUSG00000053279	PF00171
ENSMUSG00000031373	PF00194
ENSMUSG00000093550	PF04588
ENSMUSG00000022875	PF00031
ENSMUSG00000035914	PF13927
ENSMUSG00000035914	PF07686
ENSMUSG00000095667	PF13853
ENSMUSG00000043087	PF13853
ENSMUSG00000029647	PF18101
ENSMUSG00000057551	PF00096
ENSMUSG00000057551	PF13912
ENSMUSG00000057551	PF01352
ENSMUSG00000024747	PF00171
ENSMUSG00000027597	PF00670
ENSMUSG00000027597	PF05221
ENSMUSG00000094678	PF13853
ENSMUSG00000035493	PF02469
ENSMUSG00000024749	PF07810
ENSMUSG00000035864	PF00168
ENSMUSG00000058659	PF13853
ENSMUSG00000046159	PF00001
ENSMUSG00000095448	PF13853
ENSMUSG00000066905	PF13853
ENSMUSG00000021266	PF00579
ENSMUSG00000021266	PF00458
ENSMUSG00000112039	PF18110
ENSMUSG00000112039	PF01398
ENSMUSG00000063842	PF13853
ENSMUSG00000051118	PF13853
ENSMUSG00000004633	PF00017
ENSMUSG00000004633	PF00130
ENSMUSG00000004633	PF00620
ENSMUSG00000019302	PF01496
ENSMUSG00000031283	PF19548
ENSMUSG00000031283	PF00093
ENSMUSG00000040877	PF00400
ENSMUSG00000053617	PF00787
ENSMUSG00000053617	PF00018
ENSMUSG00000027750	PF02469
ENSMUSG00000014850	PF01624
ENSMUSG00000014850	PF05192
ENSMUSG00000014850	PF05188
ENSMUSG00000014850	PF00488
ENSMUSG00000040749	PF03145
ENSMUSG00000070880	PF00282
ENSMUSG00000004815	PF00788
ENSMUSG00000004815	PF00781
ENSMUSG00000004815	PF00130
ENSMUSG00000004815	PF00609
ENSMUSG00000034022	PF03178
ENSMUSG00000034022	PF10433
ENSMUSG00000030359	PF01835
ENSMUSG00000030359	PF07703
ENSMUSG00000030359	PF00207
ENSMUSG00000030359	PF17789
ENSMUSG00000030359	PF07678
ENSMUSG00000030359	PF07677
ENSMUSG00000030359	PF17791
ENSMUSG00000015401	PF16959
ENSMUSG00000024750	PF01754
ENSMUSG00000024750	PF01428
ENSMUSG00000057098	PF16423
ENSMUSG00000057098	PF01833
ENSMUSG00000057098	PF16422
ENSMUSG00000100622	PF01101
ENSMUSG00000027875	PF01154
ENSMUSG00000027875	PF08540
ENSMUSG00000045725	PF15321
ENSMUSG00000021707	PF00186
ENSMUSG00000034342	PF14447
ENSMUSG00000034342	PF02762
ENSMUSG00000034342	PF00627
ENSMUSG00000034342	PF02761
ENSMUSG00000034342	PF02262
ENSMUSG00000042694	PF09170
ENSMUSG00000042694	PF01336
ENSMUSG00000042694	PF10451
ENSMUSG00000024283	PF00397
ENSMUSG00000050803	PF13853
ENSMUSG00000001751	PF05089
